Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
2644645762,2176,13452,None,None,None,None,None,None,None,None,None,0.000,1.838,Device,Pageable,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoH]
2644704674,2048,13465,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)"
2644814915,2240,13477,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2644879524,2272,13490,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2645023973,3008,13506,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2645106853,2496,13521,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
2645207045,3905,13536,3,1,1,8,32,1,32,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T10)"
2645269286,4224,13550,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2645651337,2592,13567,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2645810281,2272,13573,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2646852049,1792,13598,None,None,None,None,None,None,None,None,None,0.003,1428.570,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2646887025,1760,13611,None,None,None,None,None,None,None,None,None,0.000,72.727,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2647113298,2976,13622,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2647135570,4417,13630,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
2647371636,2752,13642,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
2647398772,2528,13652,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2647428340,4288,13666,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2647448532,2336,13676,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2647470868,2465,13686,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2647578037,2144,13692,None,None,None,None,None,None,None,None,None,0.000,1.866,Device,Pageable,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoH]
2647732022,2240,13698,None,None,None,None,None,None,None,None,None,0.000,1.786,Device,Pageable,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoH]
2647794359,2080,13711,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)"
2647912407,2305,13723,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2647976536,2240,13736,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2648075576,2977,13752,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2648139129,2496,13767,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
2648230298,3744,13782,3,1,1,8,32,1,32,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T10)"
2648290874,4160,13796,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2648659420,2592,13813,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2648815646,2304,13819,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2649865637,1824,13844,None,None,None,None,None,None,None,None,None,0.003,1403.507,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2649900741,1728,13857,None,None,None,None,None,None,None,None,None,0.000,74.074,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2650132134,3008,13868,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2650154534,4577,13876,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
2650530249,2784,13888,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
2650556489,2496,13898,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2650586377,4352,13912,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2650606729,2336,13922,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2650629738,2464,13932,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2650738858,2176,13938,None,None,None,None,None,None,None,None,None,0.000,1.838,Device,Pageable,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoH]
2650892395,2529,13944,None,None,None,None,None,None,None,None,None,0.000,1.582,Device,Pageable,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoH]
2650951660,2016,13957,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)"
2651054092,2240,13969,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2651115725,2272,13982,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2651209550,2976,13998,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2651271598,2528,14013,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
2651373199,3936,14028,3,1,1,8,32,1,32,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T10)"
2651433039,4160,14042,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2651793073,2592,14059,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2651952786,2304,14065,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2653001753,1792,14090,None,None,None,None,None,None,None,None,None,0.003,1428.570,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2653040186,1760,14103,None,None,None,None,None,None,None,None,None,0.000,72.727,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2653267867,3008,14114,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2653290107,4416,14122,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
2653523325,2752,14134,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
2653549693,2528,14144,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2653579261,4288,14158,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2653599998,2335,14168,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2653622206,2432,14178,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2653736798,2144,14184,None,None,None,None,None,None,None,None,None,0.000,1.866,Device,Pageable,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoH]
2653890527,2176,14190,None,None,None,None,None,None,None,None,None,0.000,1.838,Device,Pageable,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoH]
2653949760,2016,14203,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)"
2654052384,2272,14215,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2654113409,2240,14228,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2654208162,2975,14244,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2654272226,2528,14259,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
2654360450,3712,14274,3,1,1,8,32,1,32,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T10)"
2654419107,4192,14288,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2654775333,2592,14305,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2654928646,2272,14311,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2655968397,1856,14336,None,None,None,None,None,None,None,None,None,0.003,1379.310,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2656003533,1760,14349,None,None,None,None,None,None,None,None,None,0.000,72.727,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2656227535,3008,14360,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2656249583,4576,14368,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
2656493233,2784,14380,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
2656519601,2528,14390,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2656549297,4320,14404,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2656569777,2368,14414,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2656592049,2272,14424,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2656701554,2176,14430,None,None,None,None,None,None,None,None,None,0.000,1.838,Device,Pageable,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoH]
2656855475,2176,14436,None,None,None,None,None,None,None,None,None,0.000,1.838,Device,Pageable,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoH]
2656924019,1984,14449,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)"
2657027124,2304,14461,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2657095892,2273,14474,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2657189461,2976,14490,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2657252054,2528,14505,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
2657339350,3904,14520,3,1,1,8,32,1,32,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T10)"
2657398775,4191,14534,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2657774297,2592,14551,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
